GHCN_ID,Lat,Lon,Elev,State,Name,Probability_of_Snow_Depth_GT_0,Median_of_Snow_Depth_GT_0_inches,Probability_of_Snowfall_GT_0,Median_of_Snowfall_GT_0_inches
USW00094849,45.0717,-83.5644,208.5,MI,ALPENA CO RGNL AP,75%,6,46%,0.8
USC00087025,30.0986,-83.5742,13.7,FL,PERRY,0%,-9999,0%,-9999
USC00408179,35.9297,-83.5983,274,TN,SEVIERVILLE,1%,-6666,2%,-6666
USC00333758,39.2333,-83.6092,296,OH,HILLSBORO,17%,2,7%,-6666
USC00090406,31.7003,-83.6231,132.6,GA,ASHBURN 3 ENE,0%,-9999,0%,-9999
USW00003813,32.6847,-83.6528,104.5,GA,MACON MIDDLE GA RGN,1%,-6666,1%,-6666
USC00332791,41.0461,-83.6622,234.1,OH,FINDLAY WPCC,31%,3,18%,0.5
USW00014825,41.0136,-83.6686,243.8,OH,FINDLAY AP,28%,2,16%,0.7
USC00200230,42.2947,-83.7108,274.3,MI,ANN ARBOR U OF MICH,49%,3,41%,0.5
USC00099466,33.9275,-83.7261,271,GA,WINDER 4S,0%,-6666,1%,-6666
USC00097827,34.6647,-83.7342,484.9,GA,SAUTEE 3W,6%,-6666,3%,-6666
USC00091448,32.6694,-83.7453,149.4,GA,BYRON EXP STN,0%,-9999,0%,-9999
USW00014826,42.9667,-83.7494,234.7,MI,FLINT BISHOP INTL A,52%,3,35%,0.6
USC00092006,34.5858,-83.7658,477.6,GA,CLEVELAND,0%,-6666,0%,-6666
USC00333874,41.2167,-83.7667,213.4,OH,HOYTVILLE 2 NE,27%,3,15%,0.7
USC00153741,37.55,-83.7667,202.7,KY,HEIDELBERG,13%,1,8%,-6666
USC00092266,31.985,-83.7747,93.9,GA,CORDELE,0%,-9999,0%,-9999
USC00085879,30.4922,-83.7833,29.9,FL,MONTICELLO 5 SE,0%,-6666,0%,-6666
USC00094728,33.1139,-83.7881,137.2,GA,JULIETTE,0%,-9999,0%,-9999
USC00337120,38.7872,-83.7972,268.2,OH,RIPLEY EXP FARM,22%,2,12%,0.7
USW00094830,41.5886,-83.8014,203.9,OH,TOLEDO EXPRESS AP,38%,2,26%,0.5
USC00339219,39.4833,-83.8167,313.9,OH,WILMINGTON 3 N,23%,2,17%,0.4
USC00092318,33.5972,-83.8436,234.4,GA,COVINGTON,1%,-6666,1%,-6666
USC00093621,34.3006,-83.86,356.6,GA,GAINESVILLE,0%,-6666,1%,-6666
USC00332727,39.2122,-83.8778,300.5,OH,FAYETTEVILLE 4 NE,14%,2,9%,-6666
USC00202094,45.9983,-83.9014,181.4,MI,DETOUR VILLAGE,75%,6,31%,1
USC00203947,42.5939,-83.9325,279.5,MI,HOWELL WWTP,45%,4,17%,1
USC00092361,31.8453,-83.9408,74.7,GA,CRISP CO PWR DAM,0%,-9999,-5555,-6666
USC00207222,43.4122,-83.9561,182.9,MI,SAGINAW #3,55%,3,21%,1
USC00336405,40.9461,-83.9614,234.7,OH,PANDORA,37%,3,24%,0.5
USW00013891,35.8181,-83.9858,293.2,TN,KNOXVILLE MCGHEE TY,3%,-6666,3%,-6666
USC00092475,34.5292,-83.99,475.5,GA,DAHLONEGA,1%,-6666,1%,-6666
USC00201502,42.3264,-84.0133,274.3,MI,CHELSEA,47%,3,20%,1
USC00200032,41.9164,-84.0158,231.6,MI,ADRIAN 2 NNE,41%,3,15%,1
USC00316001,35.0961,-84.0239,480.4,NC,MURPHY,2%,-6666,3%,-6666
USC00335786,39.9322,-84.0333,268.2,OH,NEW CARLISLE,25%,2,10%,-6666
USC00406619,36.2131,-84.0603,338.3,TN,NORRIS,1%,-6666,1%,-6666
USW00003849,37.0872,-84.0769,362.1,KY,LONDON CORBIN AP,8%,-6666,5%,-6666
USW00014845,43.5331,-84.0797,201.2,MI,SAGINAW MBS INTL AP,48%,3,26%,0.9
USC00092578,34.4206,-84.1039,409.3,GA,DAWSONVILLE,0%,-9999,1%,-6666
USC00092408,34.2289,-84.1275,349,GA,CUMMING 2N,0%,-6666,0%,-6666
USC00338822,41.5183,-84.1453,228.6,OH,WAUSEON WTP,35%,3,13%,1
USC00090140,31.5339,-84.1489,54.9,GA,ALBANY 3 SE,0%,-9999,0%,-9999
USC00158709,36.7333,-84.15,286.5,KY,WILLIAMSBURG,9%,-6666,8%,-6666
USC00338332,39.9528,-84.1689,274.3,OH,TIPP CITY,17%,2,11%,0.6
USC00206300,43.0161,-84.18,222.5,MI,OWOSSO WWTP,54%,3,23%,1
USC00332067,39.7633,-84.1911,227.1,OH,DAYTON MCD,20%,2,10%,1
USC00208800,44.2542,-84.2011,269.7,MI,WEST BRANCH 3SE,71%,4,31%,0.8
USC00091500,31.1903,-84.2036,53.3,GA,CAMILLA 3SE,0%,-9999,0%,-9999
USC00205603,41.7217,-84.2147,234.7,MI,MORENCI,39%,3,22%,0.6
USC00091463,30.8697,-84.2175,61.3,GA,CAIRO 1SW,0%,-6666,0%,-6666
USW00093815,39.9061,-84.2186,304.8,OH,DAYTON INTL AP,22%,2,17%,0.4
USC00206184,45.4108,-84.2233,227.1,MI,ONAWAY 4N,79%,7,43%,1
USC00090253,32.0603,-84.2322,149.4,GA,AMERICUS,0%,-9999,0%,-6666
USC00336645,40.1525,-84.2372,289.6,OH,PIQUA,22%,2,15%,0.5
USW00003841,36.0028,-84.2486,275.8,TN,OAK RIDGE ATDD,3%,-6666,4%,-6666
USC00209006,42.7103,-84.2503,272.8,MI,WILLIAMSTON 3NE,55%,3,31%,0.7
USC00334238,39.3531,-84.2606,228.6,OH,KINGS MILLS,16%,2,8%,-6666
USC00405158,35.7875,-84.2622,239.3,TN,LENOIR CITY,1%,-6666,1%,-6666
USC00150619,37.5733,-84.2908,326.1,KY,BEREA COLLEGE,3%,-6666,3%,-6666
USC00203969,41.8483,-84.2939,266.7,MI,HUDSON 3 E,40%,3,22%,0.5
USC00156810,37.7347,-84.2972,298.7,KY,RICHMOND STATE POLI,1%,-6666,2%,-6666
USC00151998,38.3769,-84.3031,213.4,KY,CYNTHIANA,2%,-6666,4%,-6666
USW00093805,30.3975,-84.3289,19.2,FL,TALLAHASSEE,0%,-9999,0%,-6666
USC00152409,37.75,-84.3333,304.8,KY,EASTERN KENTUCKY UN,12%,2,10%,-6666
USC00155648,37.3542,-84.3369,353.6,KY,MT VERNON,10%,-6666,6%,-6666
USC00094700,33.5311,-84.3544,283.5,GA,JONESBORO,0%,-9999,0%,-6666
USW00014847,46.4794,-84.3572,220.1,MI,SAULT STE MARIE SAN,91%,10,59%,1.1
USC00097087,32.0467,-84.3711,152.4,GA,PLAINS SW GA EXP ST,0%,-9999,-5555,-6666
USC00207364,46.4867,-84.4089,192,MI,SAULT STE MARIE,88%,10,57%,1
USC00335220,39.5167,-84.4167,193.5,OH,MIDDLETOWN,13%,2,7%,-6666
USW00093812,39.1033,-84.4189,149.4,OH,CINCINNATI LUNKEN A,11%,-6666,8%,-6666
USC00338110,41.5044,-84.43,213.4,OH,STRYKER,36%,3,21%,0.5
USC00151890,37.4903,-84.4375,341.4,KY,CRAB ORCHARD 6 N,7%,-6666,4%,-6666
USC00208417,45.1703,-84.4397,275.8,MI,VANDERBILT 11ENE,84%,7,45%,1
USW00013874,33.63,-84.4417,307.8,GA,ATLANTA HARTSFIELD,1%,-6666,2%,-6666
USC00094648,34.4758,-84.4461,446.5,GA,JASPER 1 NNW,1%,-6666,1%,-6666
USC00092570,31.7819,-84.4497,108.2,GA,DAWSON,0%,-9999,0%,-9999
USW00014833,42.2667,-84.4667,304.2,MI,JACKSON REYNOLDS FL,49%,3,24%,0.8
USC00090603,34.3328,-84.4703,387.1,GA,BALL GROUND,2%,-6666,0%,-6666
USC00201492,45.6528,-84.4725,179.2,MI,CHEBOYGAN,74%,7,38%,1.3
USC00157677,36.6736,-84.4792,371.9,KY,STEARNS 2S,8%,-6666,3%,-6666
USC00338642,40.2197,-84.4822,297.2,OH,VERSAILLES,28%,2,10%,1
USW00014828,43.9758,-84.4908,236.2,MI,GLADWIN,67%,4,22%,1
USC00093115,34.6936,-84.4936,414.2,GA,ELLIJAY,3%,-6666,2%,-6666
USC00090444,33.8264,-84.4961,276.5,GA,ATLANTA 9NW,0%,-6666,0%,-6666
USC00091585,34.2072,-84.5039,345.9,GA,CANTON,1%,-6666,2%,-6666
USC00099524,34.1097,-84.515,320.6,GA,WOODSTOCK,0%,-6666,1%,-6666
USC00091372,32.3178,-84.5203,196.9,GA,BUENA VISTA,0%,-9999,0%,-9999
USC00097201,32.0547,-84.5239,123.4,GA,PRESTON,0%,-6666,0%,-6666
USC00404871,35.8575,-84.5278,222.5,TN,KINGSTON,1%,-6666,1%,-6666
USC00406829,36.5028,-84.5308,438.9,TN,ONEIDA,2%,-6666,2%,-6666
USC00331390,40.5694,-84.5364,262.1,OH,CELINA 3 NE,29%,3,19%,0.7
USC00207280,43.0114,-84.5542,226.5,MI,SAINT JOHNS,47%,3,17%,1.5
USC00090979,31.2239,-84.5553,81.7,GA,BLAKELY,0%,-9999,0%,-9999
USC00207190,46.2964,-84.5761,229.5,MI,RUDYARD 4N,88%,10,39%,1.5
USC00095404,33.8533,-84.5783,298.7,GA,MABLETON 1 N,2%,-6666,1%,-6666
USW00014836,42.7803,-84.5789,256.3,MI,LANSING CAPITAL CIT,58%,3,37%,0.7
USC00400284,35.4322,-84.5833,286.5,TN,ATHENS,1%,-6666,2%,-6666
USC00087429,30.5497,-84.5836,74.7,FL,QUINCY 3 SSW,0%,-9999,0%,-9999
USC00335438,41.5886,-84.585,262.1,OH,MONTPELIER,40%,3,16%,1
USC00336465,41.1244,-84.5922,221,OH,PAULDING,29%,3,14%,0.7
USW00093820,38.0408,-84.6058,298.7,KY,LEXINGTON BLUEGRASS,10%,-6666,11%,0.4
USC00099506,32.9708,-84.6103,222.5,GA,WOODBURY,0%,-9999,-5555,-6666
USC00158714,38.6586,-84.6106,286.5,KY,WILLIAMSTOWN 3 W,18%,2,13%,0.7
USC00157510,37.1167,-84.6167,320,KY,SOMERSET 2 N,2%,-6666,4%,-6666
USC00090586,30.8228,-84.6175,57.9,GA,BAINBRIDGE INTL PAP,0%,-9999,0%,-9999
USC00331515,39.1547,-84.6233,292.6,OH,CHEVIOT,23%,2,10%,0.6
USC00096043,31.6061,-84.6453,83.2,GA,MORGAN 5 NW,0%,-9999,0%,-9999
USC00200146,43.3864,-84.6492,224,MI,ALMA,56%,3,19%,1
USC00202140,42.6408,-84.6497,266.7,MI,DIMONDALE 1 WSW,54%,2,24%,1.1
USC00338990,39.8731,-84.6556,330.7,OH,WEST MANCHESTER 3 W,16%,2,11%,0.5
USC00154369,37.9397,-84.6597,265.2,KY,KEENE 1 WSW,10%,-6666,5%,-6666
USW00093814,39.0431,-84.6717,264.9,KY,CINCINNATI NORTHERN,18%,2,18%,0.4
USW00094814,44.3592,-84.6739,350.8,MI,HOUGHTON LK ROSCOMM,78%,5,42%,0.7
USC00203096,45.0303,-84.6781,412.4,MI,GAYLORD,87%,11,48%,2
USC00331550,39.1169,-84.6961,152.4,OH,CINCINNATI FERNBANK,13%,2,6%,-6666
USC00203391,44.6542,-84.6994,346.3,MI,GRAYLING,86%,7,42%,1.4
USC00203099,44.9072,-84.7189,447.4,MI,GAYLORD 9SSW,86%,8,59%,1.3
USC00405040,36.15,-84.7283,463.3,TN,LANCING 6 NW,3%,-6666,3%,-6666
USC00092485,33.9881,-84.7475,335.3,GA,DALLAS 7 NE,1%,-6666,2%,-6666
USC00203306,42.7631,-84.7622,243.8,MI,GRAND LEDGE 1 NW,61%,3,29%,0.7
USC00200094,42.2486,-84.7736,286.5,MI,ALBION,44%,3,17%,1.3
USC00095394,32.0306,-84.7753,147.8,GA,LUMPKIN 2 SE,0%,-9999,0%,-6666
USC00091665,34.2042,-84.7925,240.5,GA,CARTERSVILLE,0%,-6666,0%,-6666
USW00014841,45.5644,-84.7928,214.9,MI,PELLSTON RGNL AP,76%,9,55%,0.9
USC00092450,31.7672,-84.7931,140.5,GA,CUTHBERT,0%,-9999,-5555,-6666
USC00091670,34.1825,-84.7958,234.7,GA,CARTERSVILLE #2,0%,-9999,0%,-9999
USC00401808,35.2203,-84.7981,243.8,TN,CLEVELAND FLTR PLT,1%,-6666,1%,-6666
USC00096335,33.4544,-84.8178,272.5,GA,NEWNAN 5N,1%,-6666,1%,-6666
USC00201476,44.5503,-84.8258,274.9,MI,CHARLOTTE,55%,3,28%,1
USC00155524,36.8667,-84.8275,298.4,KY,MONTICELLO 3 NE,8%,-6666,12%,0.5
USC00090044,34.3408,-84.8347,291.4,GA,ADAIRSVILLE 5 SE,0%,-6666,0%,-6666
USC00400081,36.3806,-84.8744,501.4,TN,ALLARDT,11%,-6666,7%,-6666
USC00127370,39.8544,-84.8778,309.4,IN,RICHMOND WTR WKS,22%,3,13%,0.5
USC00153203,38.4169,-84.8819,149.4,KY,GEST LOCK 3,10%,-6666,3%,-6666
USC00092493,34.77,-84.8872,243.5,GA,DALTON,0%,-9999,-5555,-6666
USC00203932,44.3119,-84.8922,345.9,MI,HOUGHTON LAKE 6 WSW,82%,5,34%,1
USC00200925,45.1672,-84.9139,221.9,MI,BOYNE FALLS,81%,7,43%,2
USC00125050,39.5903,-84.9208,301.8,IN,LIBERTY 3 SSE,30%,2,25%,0.4
USC00129678,40.1714,-84.9208,338.3,IN,WINCHESTER AIRPORT,28%,2,9%,-6666
USC00120676,40.6683,-84.9305,265.2,IN,BERNE WWTP,34%,3,14%,0.8
USC00404590,36.4256,-84.9414,515.1,TN,JAMESTOWN,15%,2,10%,1
USW00093842,32.5161,-84.9422,119.5,GA,COLUMBUS METRO AP,0%,-6666,1%,-6666
USC00097430,34.5911,-84.9589,198.1,GA,RESACA,0%,-9999,0%,-6666
USC00158446,38.7744,-84.9672,142,KY,WARSAW MARKLAND DAM,7%,-6666,5%,-6666
USC00154857,38.4333,-84.9764,149.4,KY,LOCKPORT LOCK 2,12%,1,4%,-6666
USC00208920,46.7531,-84.9789,184.4,MI,WHITEFISH POINT,88%,10,56%,1.5
USC00098600,34.0861,-84.9828,219.8,GA,TAYLORSVILLE,0%,-6666,0%,-6666
USC00120200,41.6397,-84.9897,307.8,IN,ANGOLA,44%,3,20%,0.8
USC00201675,41.9622,-84.9925,299.9,MI,COLDWATER ST SCHOOL,52%,3,28%,1
USC00402360,35.4717,-84.9947,263.7,TN,DAYTON 2SE,1%,-6666,2%,-6666
USC00093147,33.875,-85.0008,388,GA,EMBRY,0%,-9999,-5555,-6666
USC00121030,39.4239,-85.0128,192,IN,BROOKVILLE,20%,2,10%,0.7
USC00201896,45.6414,-85.0142,219.8,MI,CROSS VILLAGE 1E,75%,6,44%,0.9
USC00094949,33.0536,-85.0317,222.5,GA,LA GRANGE 1N,0%,-9999,-5555,-6666
USW00012832,29.7333,-85.0333,5.8,FL,APALACHICOLA AP,0%,-9999,0%,-9999
USC00097489,34.9003,-85.0667,234.7,GA,RINGGOLD 2 SE,0%,-9999,0%,-9999
USC00129080,38.7436,-85.0761,150.9,IN,VEVAY,17%,2,14%,0.5
USC00204078,42.9531,-85.0778,245.4,MI,IONIA 2SSW,63%,4,35%,0.9
USW00003847,35.9508,-85.0814,569.1,TN,CROSSVILLE MEM AP,7%,-6666,5%,-6666
USC00123207,41.3367,-85.1197,265.2,IN,GARRETT 1 S,34%,3,25%,0.5
USC00402202,36.0147,-85.1311,551.7,TN,CROSSVILLE ED & RES,13%,2,10%,-6666
USC00202381,45.1519,-85.1322,178.3,MI,EAST JORDAN,80%,7,43%,2
USC00150063,36.6897,-85.1411,283.5,KY,ALBANY,3%,-6666,2%,-6666
USC00122825,40.2539,-85.1483,294.1,IN,FARMLAND 5 NNW,30%,3,15%,0.6
USC00097600,34.2453,-85.1514,200.9,GA,ROME,0%,-9999,0%,-6666
USC00150940,37.495,-85.1517,201.2,KY,BRADFORDSVILLE,11%,-6666,10%,-6666
USC00204257,44.7281,-85.1728,315.5,MI,KALKASKA,89%,8,44%,2
USC00120830,40.7475,-85.1739,251.5,IN,BLUFFTON 1 N,31%,3,13%,1
USC00121229,39.8667,-85.1833,304.8,IN,CAMBRIDGE CITY 3 N,29%,2,15%,0.9
USC00099291,32.8694,-85.1892,175.3,GA,WEST POINT,0%,-9999,0%,-6666
USC00407184,35.5981,-85.1936,263.3,TN,PIKEVILLE,2%,-6666,4%,-6666
USC00157324,38.2,-85.2,222.5,KY,SHELBYVILLE 1 E,13%,2,7%,-6666
USW00013882,35.0311,-85.2014,204.5,TN,CHATTANOOGA LOVELL,2%,-6666,2%,-6666
USC00089566,30.1192,-85.2042,12.8,FL,WEWAHITCHKA,0%,-9999,0%,-9999
USC00204502,44.3089,-85.205,374.9,MI,LAKE CITY EXP FARM,81%,5,48%,0.6
USW00014827,40.9706,-85.2064,241.1,IN,FT WAYNE INTL AP,35%,3,27%,0.5
USC00203429,43.2025,-85.2422,268.8,MI,GREENVILLE 2 NNE,61%,3,40%,0.8
USC00010008,31.5703,-85.2483,139,AL,ABBEVILLE,0%,-9999,0%,-6666
USW00014815,42.3075,-85.2511,282.9,MI,BATTLE CREEK KELLOG,56%,3,38%,0.9
USC00406170,36.1483,-85.265,566.9,TN,MONTEREY,10%,-6666,8%,-6666
USC00201468,45.3172,-85.2672,180.7,MI,CHARLEVOIX,79%,7,51%,1.8
USC00091906,34.9,-85.2717,225.6,GA,CHICKAMAUGA PARK,0%,-9999,0%,-9999
USC00203661,42.6422,-85.2875,249.9,MI,HASTINGS,61%,3,39%,1
USC00123777,40.4356,-85.2892,287.1,IN,HARTFORD CITY 4 ESE,41%,2,24%,0.5
USC00094941,34.6639,-85.3203,273.7,GA,LAFAYETTE 3SW,0%,-9999,1%,-6666
USC00405332,36.3775,-85.3364,297.2,TN,LIVINGSTON RADIO WL,2%,-6666,2%,-6666
USC00013761,31.3625,-85.3397,112.8,AL,HEADLAND,0%,-9999,0%,-9999
USC00204944,42.9292,-85.3403,195.1,MI,LOWELL,57%,5,27%,1.6
USC00150397,37.8194,-85.3847,237.7,KY,BARDSTOWN 5E,12%,2,5%,-6666
USW00094895,40.2342,-85.3936,285.6,IN,MUNCIE DELAWARE CO,32%,3,18%,0.9
USC00125237,38.7369,-85.3942,140.2,IN,MADISON SEWAGE PLT,9%,-6666,7%,-6666
USC00126164,39.8942,-85.3953,303.6,IN,NEW CASTLE 3 SW,27%,4,12%,0.9
USC00014080,32.2464,-85.4142,122.5,AL,HURTSBORO,0%,-9999,0%,-6666
USC00016129,32.6592,-85.4492,195.1,AL,OPELIKA,0%,-9999,0%,-9999
USC00127646,39.6042,-85.4528,292.6,IN,RUSHVILLE,25%,2,11%,1
USC00010425,32.5992,-85.4653,166.1,AL,AUBURN NO.2,0%,-9999,1%,-6666
USC00408522,35.9067,-85.475,275.8,TN,SPARTA WASTEWATER P,2%,-6666,2%,-6666
USC00200779,43.7072,-85.4822,283.5,MI,BIG RAPIDS WTR WKS,71%,4,37%,0.8
USC00081544,30.7836,-85.4847,39.6,FL,CHIPLEY,0%,-9999,0%,-9999
USC00124642,39.8075,-85.4878,303.9,IN,KNIGHTSTOWN 2ENE,32%,4,15%,1
USC00010430,32.6,-85.5,198.7,AL,AUBURN AGRONOMY FAR,0%,-6666,1%,-6666
USC00402009,36.1075,-85.5033,332.2,TN,COOKEVILLE,3%,-6666,4%,-6666
USW00094860,42.8939,-85.5447,237.1,MI,GRAND RAPIDS,58%,4,44%,0.9
USC00125613,40.0631,-85.5778,286.5,IN,MIDDLETOWN 2 W,28%,3,15%,1
USW00014850,44.7408,-85.5825,188.4,MI,TRAVERSE CITY CHERR,73%,7,50%,1.2
USC00208890,43.5492,-85.5842,263.7,MI,WHITE CLOUD 9E,76%,5,30%,1.5
USC00126435,39.0017,-85.5997,225.6,IN,NORTH VERNON 2 ESE,12%,2,6%,-6666
USC00018469,34.5667,-85.6128,323.7,AL,VALLEY HEAD,2%,-6666,3%,-6666
USC00157334,38.0544,-85.6242,176.8,KY,SHEPHERDSVILLE 5NE,3%,-6666,2%,-6666
USC00403370,36.3661,-85.6553,148.4,TN,GAINESBORO,1%,-6666,2%,-6666
USC00125337,40.58,-85.6586,240.8,IN,MARION 2 N,30%,3,13%,1
USC00086842,30.2492,-85.6606,1.5,FL,PANAMA CITY 5N,0%,-9999,0%,-9999
USC00120182,40.105,-85.6717,265.2,IN,ANDERSON WTR WKS,18%,3,8%,-6666
USC00206012,44.8831,-85.6753,249.9,MI,NW MICHIGAN RSCH FM,76%,6,48%,1.5
USC00157800,36.8861,-85.7067,263.3,KY,SUMMER SHADE,5%,-6666,4%,-6666
USC00120177,40.1117,-85.7164,257.6,IN,ANDERSON SEWAGE PLT,18%,4,10%,-6666
USW00093821,38.1811,-85.7392,148.7,KY,LOUISVILLE INTL AP,11%,2,10%,0.6
USC00150875,37.7436,-85.7483,259.1,KY,BOSTON 6 SW,5%,-6666,1%,-6666
USC00123527,39.7858,-85.7611,263.7,IN,GREENFIELD,27%,3,13%,0.6
USC00014209,33.8164,-85.7661,209.7,AL,JACKSONVILLE,0%,-9999,-5555,-6666
USC00204320,43.1994,-85.7717,256,MI,KENT CITY 2 SW,59%,4,22%,2
USC00010369,33.2942,-85.7789,311.5,AL,ASHLAND 3 ENE,1%,-6666,1%,-6666
USC00405882,35.6722,-85.7811,286.5,TN,MC MINNVILLE,3%,-6666,3%,-6666
USC00127875,38.6886,-85.785,173.7,IN,SCOTTSBURG,14%,2,5%,-6666
USC00200128,42.58,-85.7892,228.6,MI,ALLEGAN 5NE,66%,4,34%,2
USC00154955,38.2778,-85.7917,134.1,KY,LOUISVILLE MCALPINE,1%,-6666,3%,-6666
USC00205097,44.855,-85.8353,243.5,MI,MAPLE CITY 1E,79%,8,49%,2
USC00011178,31.7056,-85.8369,138.7,AL,BRUNDIDGE,0%,-9999,0%,-9999
USC00406162,35.2244,-85.8417,563.9,TN,MONTEAGLE,2%,-6666,2%,-6666
USC00200446,43.9006,-85.8506,254.5,MI,BALDWIN,78%,6,33%,1.3
USC00013251,31.0383,-85.8708,44.2,AL,GENEVA #2,0%,-9999,0%,-9999
USC00129243,41.1794,-85.8736,260.6,IN,WARSAW 4 S,31%,3,21%,1
USC00152512,37.6797,-85.8761,210.3,KY,ELIZABETHTOWN WP CS,1%,-6666,3%,-6666
USC00123418,41.5575,-85.8825,266.7,IN,GOSHEN 3SW,43%,3,24%,0.9
USC00015439,32.4419,-85.8889,65.5,AL,MILSTEAD,0%,-9999,0%,-6666
USC00018653,32.7028,-85.8936,125,AL,WALNUT HILL 3 W,0%,-9999,0%,-6666
USC00127935,38.9822,-85.8989,173.7,IN,SEYMOUR 2 N,13%,3,5%,-6666
USC00012675,31.2975,-85.8997,102.7,AL,ENTERPRISE 4 W,0%,-9999,0%,-6666
USC00153252,37.6011,-85.9067,216.4,KY,GLENDALE,0%,-6666,0%,-6666
USC00153246,37.0014,-85.9072,234.7,KY,GLASGOW,7%,-6666,6%,-6666
USC00121747,39.1661,-85.9228,186.8,IN,COLUMBUS,19%,3,9%,-6666
USC00208772,44.2586,-85.9394,198.1,MI,WELLSTON TIPPY DAM,80%,7,35%,2
USC00401480,36.2456,-85.945,157,TN,CARTHAGE,3%,-6666,1%,-6666
USC00010160,32.9453,-85.9481,195.1,AL,ALEXANDER CITY,0%,-9999,0%,-6666
USC00200864,42.3842,-85.9625,221,MI,BLOOMINGDALE,69%,4,34%,2
USC00017207,34.2878,-85.9681,362.7,AL,SAND MT SUBSTN,0%,-6666,1%,-6666
USC00018323,31.8075,-85.9722,165.2,AL,TROY,0%,-9999,0%,-6666
USC00121326,39.88,-86.0514,250.5,IN,CASTLETON 2 S,30%,4,25%,0.5
USC00017304,34.6736,-86.0536,187.5,AL,SCOTTSBORO,0%,-9999,1%,-6666
USC00012577,31.4239,-86.0667,59.4,AL,ELBA,0%,-9999,0%,-9999
USC00127755,38.6158,-86.0856,239.3,IN,SALEM,13%,3,8%,-6666
USC00409800,35.1803,-86.0925,286.5,TN,WINCHESTER 1 E,2%,-6666,3%,-6666
USC00082220,30.7244,-86.0939,74.7,FL,DE FUNIAK SPRINGS 1,0%,-9999,0%,-9999
USC00203769,43.5908,-86.1056,237.7,MI,HESPERIA 4 WNW,78%,5,31%,1.6
USC00150422,36.8978,-86.1247,189,KY,BARREN RIVER LAKE,6%,-6666,3%,-6666
USC00202250,41.9856,-86.1319,225.6,MI,DOWAGIAC 1 W,62%,4,31%,1.5
USC00018024,33.4164,-86.135,136.6,AL,TALLADEGA,0%,-9999,0%,-9999
USC00155097,37.1317,-86.1481,231.6,KY,MAMMOTH CAVE,4%,-6666,2%,-6666
USC00010957,34.2008,-86.1633,326.1,AL,BOAZ,0%,-9999,1%,-6666
USC00124662,40.4583,-86.1758,249.9,IN,KOKOMO 3 WSW,36%,3,22%,1
USC00014431,31.2403,-86.1947,82.3,AL,KINSTON,0%,-9999,0%,-6666
USC00018038,32.4392,-86.2025,53.9,AL,TALLAPOOSA WTP,0%,-9999,0%,-9999
USC00409155,35.3453,-86.2089,311.5,TN,TULLAHOMA,1%,-6666,2%,-6666
USC00202984,44.6481,-86.21,289,MI,FRANKFORT 2NE,75%,8,43%,2
USC00018859,32.5906,-86.2103,78.3,AL,WETUMPKA,0%,-9999,0%,-6666
USC00157215,36.7458,-86.2258,235.9,KY,SCOTTSVILLE,6%,-6666,4%,-6666
USC00126056,39.24,-86.2294,208.8,IN,NASHVILLE 2 NNE,32%,3,15%,0.7
USW00014840,43.1711,-86.2367,190.5,MI,MUSKEGON CO AP,63%,4,42%,1.4
USC00202445,42.0147,-86.2408,265.2,MI,EAU CLAIRE 4 NE,59%,5,33%,2
USC00155834,37.2792,-86.2492,176.8,KY,NOLIN RIVER LAKE,6%,-6666,5%,-6666
USC00405118,36.2981,-86.2631,155.4,TN,LEBANON 7 N,1%,-6666,1%,-6666
USC00205892,41.8406,-86.2658,198.1,MI,NILES,52%,4,34%,1
USW00093819,39.7075,-86.2803,240.8,IN,INDIANAPOLIS,26%,3,21%,0.5
USC00018648,34.0661,-86.3069,259.1,AL,WALNUT GROVE,0%,-9999,0%,-9999
USW00014848,41.7072,-86.3164,235.6,IN,SOUTH BEND MICHIANA,48%,3,37%,0.8
USC00400669,36.4583,-86.3239,170.7,TN,BETHPAGE 1 S,2%,-6666,2%,-6666
USC00013573,34.3344,-86.3297,176.2,AL,GUNTERSVILLE,0%,-6666,0%,-6666
USC00126989,41.3392,-86.3358,248.4,IN,PLYMOUTH,45%,3,25%,1.3
USC00011620,33.285,-86.3431,127.4,AL,CHILDERSBURG WTR PL,0%,-9999,-5555,-6666
USC00129557,39.9961,-86.3542,289,IN,WHITESTOWN,31%,3,14%,1
USC00406371,35.9203,-86.3728,163.1,TN,MURFREESBORO 5 N,1%,-6666,2%,-6666
USC00125117,40.7478,-86.3878,182.9,IN,LOGANSPORT CICOTT S,35%,3,14%,1
USW00013895,32.2997,-86.4075,61.6,AL,MONTGOMERY AP,0%,-6666,0%,-6666
USC00205567,43.4614,-86.4175,198.1,MI,MONTAGUE 4 NW,60%,5,27%,2.1
USW00093808,36.9647,-86.4239,160.9,KY,BOWLING GREEN WARRE,6%,-6666,5%,-6666
USW00094871,42.1244,-86.4267,196,MI,BENTON HARBOR AP,41%,4,27%,2.8
USC00150904,36.9986,-86.4272,150.3,KY,BOWLING GREEN,5%,-6666,5%,-6666
USC00015465,32.8044,-86.4464,106.7,AL,MITCHELL DAM,0%,-9999,0%,-9999
USC00016121,33.9478,-86.4692,271.9,AL,ONEONTA,0%,-9999,1%,-6666
USC00150906,36.9503,-86.4756,173.7,KY,BOWLING GREEN ST PO,0%,-9999,0%,-6666
USC00408246,35.4922,-86.4775,231.6,TN,SHELBYVILLE WATER D,1%,-6666,2%,-6666
